index,value
440,1
403,1
291,1
120,0
260,1
50,0
231,0
625,1
419,0
464,1
287,1
183,0
333,0
413,0
662,1
11,0
519,0
463,1
81,0
625,1
406,1
574,1
467,0
64,0
513,0
459,0
360,0
522,0
252,0
320,1
701,0
298,0
579,1
284,1
546,1
538,0
317,1
440,0
565,0
215,1
233,1
246,1
321,1
412,0
348,1
80,0
53,0
88,0
295,1
125,0
137,0
28,0
418,0
151,0
348,1
249,0
464,1
379,1
325,1
513,1
656,1
193,0
628,1
319,0
307,0
580,0
550,1
434,0
374,0
256,0
198,0
489,1
660,0
333,0
455,1
596,0
706,0
273,1
551,1
189,0
671,0
291,1
606,1
778,0
635,1
292,0
341,0
342,1
34,0
685,1
719,0
327,0
415,1
84,0
432,1
437,0
256,1
321,1
649,1
423,0
352,1
609,0
711,0
643,0
705,0
589,0
351,1
111,0
351,1
236,0
410,1
409,1
665,0
382,0
613,0
267,1
300,1
428,1
206,1
658,1
622,0
509,0
292,1
27,0
765,0
500,1
458,1
2,0
260,0
16,0
697,0
422,0
546,1
194,0
211,1
568,0
751,0
125,0
520,1
215,1
595,1
432,1
67,0
395,0
2,0
376,1
376,1
578,1
432,1
546,1
184,1
203,0
23,0
466,1
405,1
675,0
214,1
21,0
664,1
724,0
476,0
487,1
255,0
82,0
408,1
491,1
503,0
375,1
107,0
465,0
685,0
539,1
438,1
505,0
124,0
414,1
550,1
239,1
199,0
708,0
435,1
243,1
352,1
109,0
601,0
376,1
205,1
326,0
355,0
382,1
748,0
524,1
241,1
635,1
272,0
390,0
245,1
95,0
0,0
349,0
303,1
177,1
0,0
292,0
241,1
237,0
417,0
85,0
318,1
267,0
602,1
518,0
489,1
185,1
706,0
327,1
267,1
357,1
661,1
372,1
330,0
494,1
14,0
544,0
475,0
575,0
365,0
241,1
641,0
657,1
298,1
225,0
465,1
739,1
592,0
462,1
513,0
353,1
328,0
217,1
599,0
693,0
279,0
140,0
270,1
742,0
154,1
459,1
195,0
414,1
609,1
474,0
91,0
618,0
211,1
750,0
730,0
294,1
499,0
234,1
250,0
157,1
245,0
348,0
526,1
450,0
375,1
78,0
409,1
725,0
430,1
316,1
357,0
390,0
441,1
411,0
293,1
716,0
316,1
131,1
292,1
258,0
249,0
776,0
414,0
720,0
301,0
212,1
260,1
214,1
435,1
108,0
167,0
527,0
482,0
607,0
549,1
227,0
406,1
773,0
9,0
237,1
351,1
293,1
323,1
203,0
546,0
539,0
206,1
300,1
432,1
263,1
460,1
269,1
619,0
215,1
701,0
364,0
187,0
415,1
271,1
429,0
146,0
640,0
183,1
291,1
658,1
363,0
337,0
763,0
623,0
504,0
192,0
390,0
236,1
134,0
690,0
19,0
552,0
104,0
622,0
420,0
217,0
381,1
186,1
719,0
575,1
630,1
410,1
374,1
338,0
50,0
435,1
221,0
289,1
337,0
20,0
285,0
756,0
448,0
100,1
184,1
553,1
599,1
481,1
463,1
498,0
352,1
599,1
133,0
287,1
401,1
235,1
654,1
275,1
771,0
662,1
332,0
246,0
456,1
130,0
245,1
593,0
707,0
539,1
103,1
494,0
509,0
469,0
177,0
623,1
560,0
747,0
373,0
438,0
484,0
502,0
294,0
290,1
583,0
323,1
558,0
114,0
159,1
121,0
491,1
579,1
31,0
373,0
263,1
516,1
289,1
547,1
461,1
518,1
104,0
719,0
685,0
469,0
189,1
260,1
403,1
239,1
209,1
412,1
292,1
594,0
547,1
656,1
127,0
674,0
241,1
416,1
263,1
475,0
694,0
735,0
465,1
258,1
372,1
119,1
164,0
210,0
373,1
57,0
750,0
242,0
516,1
245,0
302,0
418,0
649,0
319,1
413,1
508,0
509,0
209,1
2,0
402,0
539,1
340,0
497,0
27,0
187,1
603,1
61,0
242,1
88,0
491,1
304,0
152,0
426,1
221,0
516,1
330,0
412,1
113,0
234,1
581,0
291,1
259,0
210,1
654,0
576,1
268,1
317,1
169,0
282,0
443,0
40,0
91,0
85,0
251,0
264,1
373,1
407,1
563,0
46,0
271,0
65,0
318,1
183,1
352,1
523,1
264,1
130,1
579,1
221,0
201,0
318,0
653,1
472,0
15,0
408,1
57,0
665,0
408,1
379,1
505,0
138,0
600,1
184,1
237,1
299,0
569,1
780,0
384,1
572,1
372,1
90,0
624,0
353,1
148,0
228,0
478,0
243,0
600,1
268,0
174,0
762,0
601,0
361,0
102,0
131,0
14,0
272,1
582,0
466,0
626,0
517,0
182,1
297,1
241,1
518,1
407,1
379,1
577,1
54,0
316,1
370,0
216,1
455,0
685,0
561,0
412,1
527,0
658,1
245,0
545,1
577,1
342,0
242,1
527,0
682,0
110,0
571,1
575,1
12,0
344,1
304,1
468,1
16,0
71,0
39,0
748,0
189,1
429,0
431,0
198,0
514,1
471,0
258,0
379,1
360,0
180,1
485,1
572,0
199,0
151,1
219,1
616,0
500,0
541,1
567,1
412,1
351,1
716,0
679,0
381,0
273,1
502,0
331,0
431,1
179,0
514,1
398,1
716,0
512,1
297,1
95,0
403,1
182,0
657,1
258,0
334,0
208,1
44,0
456,1
129,0
565,0
235,1
334,0
398,0
341,0
112,0
393,0
763,0
262,1
748,0
600,1
377,1
211,1
266,1
269,1
242,1
687,0
543,1
64,0
209,1
651,1
324,0
353,1
631,1
12,0
600,1
385,1
348,1
756,0
594,0
545,1
152,0
598,1
630,1
504,0
51,0
513,1
399,1
383,1
290,0
710,0
431,1
408,1
358,1
158,1
0,0
104,0
295,0
491,1
248,0
500,0
547,1
553,0
408,1
263,1
377,1
321,0
550,1
419,0
600,1
510,1
744,0
236,1
396,0
149,1
64,0
487,1
658,1
283,0
441,0
146,0
242,0
778,0
370,0
128,0
261,0
245,1
584,0
242,1
344,1
90,0
538,0
52,0
683,0
500,0
324,1
321,1
529,1
490,1
603,1
740,1
316,1
415,0
697,0
131,1
212,1
443,0
495,0
700,0
371,1
468,1
758,0
202,0
510,0
297,0
122,1
78,0
570,1
238,0
712,0
490,1
759,0
571,1
458,1
285,0
521,1
233,0
585,0
346,1
690,0
209,1
153,1
460,1
660,1
500,0
511,0
225,0
29,0
69,0
151,1
445,0
515,1
433,1
589,0
241,0
654,1
386,0
404,1
617,0
266,1
380,1
142,0
354,1
186,1
576,1
341,0
401,1
410,1
195,0
239,1
432,0
353,1
468,1
703,0
429,0
153,1
299,1
54,0
298,1
565,0
432,1
578,1
297,1
139,0
569,1
274,1
358,0
212,1
292,1
742,1
356,1
323,0
511,1
767,0
721,0
410,1
356,1
351,1
574,1
64,0
426,1
274,0
418,0
502,0
708,0
153,1
308,0
518,1
713,0
504,0
428,1
131,0
471,0
660,1
8,0
632,1
693,0
520,1
493,1
631,1
273,0
590,0
155,0
197,0
529,0
354,1
450,0
436,1
239,1
684,0
741,0
217,1
243,1
292,1
19,0
102,0
95,0
44,0
144,0
280,0
624,1
317,0
121,0
223,0
185,1
514,0
261,1
163,0
235,1
333,0
733,0
434,0
365,0
432,0
544,0
781,0
294,1
278,0
252,0
292,1
140,0
520,1
379,1
686,1
59,0
212,1
444,0
8,0
380,1
725,0
483,1
215,0
602,0
389,0
265,1
515,1
540,1
518,1
296,1
688,1
623,1
521,1
697,0
765,0
424,0
410,1
499,0
265,1
378,0
602,1
460,0
537,1
479,0
467,1
551,1
455,0
569,1
205,0
467,0
225,0
185,1
561,0
165,0
234,0
499,0
173,0
274,1
102,0
78,0
200,0
235,1
278,0
227,0
42,0
354,1
511,0
400,1
566,1
566,0
154,0
405,1
120,0
7,0
35,0
293,1
633,0
290,1
588,0
602,0
381,1
568,1
457,1
496,0
3,0
325,1
567,1
65,0
130,1
193,0
628,1
92,0
207,1
518,1
315,0
17,0
404,0
189,1
235,1
727,0
475,0
20,0
288,1
79,0
207,1
158,1
597,1
27,0
367,0
113,0
488,1
213,0
599,1
779,0
134,0
672,0
109,0
598,0
309,0
579,1
624,1
467,1
405,0
443,0
51,0
383,1
459,1
466,1
452,0
778,0
367,0
413,0
517,1
147,0
407,1
654,1
575,1
390,0
243,1
212,1
179,0
373,1
436,1
260,1
399,1
213,1
558,0
596,0
627,0
31,0
269,1
321,1
765,0
460,1
353,0
658,1
377,1
264,0
476,0
67,0
576,0
470,1
128,1
315,1
291,1
745,0
291,1
436,1
184,1
544,1
766,0
244,1
519,1
494,0
450,0
119,0
256,0
381,1
519,1
50,0
155,1
762,0
156,1
471,0
404,1
513,1
75,0
750,0
725,0
551,0
293,0
520,1
313,0
754,0
410,0
237,1
138,0
284,0
322,1
659,1
146,0
571,1
521,1
443,0
457,1
296,1
667,0
523,1
516,1
566,0
295,1
383,1
149,0
514,1
661,1
447,0
6,0
372,1
276,0
547,1
184,1
437,0
604,1
324,1
635,0
284,0
218,0
556,0
302,0
240,1
601,1
597,1
209,1
687,1
118,0
557,0
395,0
234,1
263,1
321,1
238,1
568,1
520,1
156,1
250,0
626,1
707,0
187,1
684,1
467,1
755,0
578,1
116,0
433,1
519,1
671,0
441,0
55,0
419,0
654,1
766,0
227,0
778,0
750,0
353,0
211,1
39,0
597,1
91,0
238,1
495,1
318,1
49,0
699,0
687,1
156,1
153,1
50,0
50,0
648,0
23,0
473,0
651,0
52,0
437,1
754,0
458,0
271,1
265,1
506,1
520,1
294,1
547,1
498,1
182,1
371,0
174,0
235,1
212,1
219,0
245,1
157,1
777,0
267,1
779,0
214,1
432,1
733,0
680,0
261,1
437,1
245,0
365,0
597,1
555,0
197,0
192,0
566,0
682,1
398,0
260,0
551,1
258,1
327,0
194,0
355,1
316,1
182,0
50,0
14,0
512,1
266,1
56,0
195,0
262,1
521,1
554,1
573,1
712,0
461,1
405,1
499,1
16,0
451,0
352,1
377,1
71,0
25,0
444,0
510,0
381,1
389,0
516,1
94,0
401,0
239,1
471,0
298,1
232,0
574,1
2,0
183,1
600,1
441,1
152,0
367,0
552,1
148,1
781,0
746,1
494,1
114,0
274,1
573,0
427,1
690,0
156,1
630,1
238,1
172,0
334,0
156,1
332,0
652,1
520,1
270,0
255,0
161,0
778,0
90,0
574,0
38,0
112,0
526,1
699,0
228,1
433,1
176,1
489,1
383,1
5,0
156,1
164,0
220,0
206,1
495,1
639,0
408,1
546,1
525,1
461,1
627,1
763,0
241,1
155,1
577,1
630,1
30,0
601,1
379,1
644,0
4,0
384,1
662,1
557,0
314,1
317,1
439,1
230,0
65,0
734,0
153,0
431,1
693,0
643,0
181,0
470,0
656,1
327,1
496,1
372,1
183,1
352,1
295,1
183,1
363,0
79,0
266,1
374,1
770,0
656,1
351,1
285,0
242,1
762,0
435,1
686,1
570,0
233,1
71,0
299,1
497,1
519,1
110,0
529,1
604,1
115,0
0,0
508,0
259,0
213,1
544,1
629,1
548,1
210,1
694,0
298,1
467,1
382,1
367,0
671,0
229,1
461,1
433,1
651,0
547,1
673,0
604,1
489,0
373,1
548,1
607,1
394,0
433,0
341,1
58,0
316,1
689,1
753,0
630,1
542,1
102,0
431,0
155,1
460,1
490,1
301,1
92,0
388,0
404,1
33,0
401,1
562,0
522,1
577,1
129,0
603,1
295,1
404,1
434,0
234,1
16,0
607,1
498,0
195,0
432,1
517,1
438,1
237,1
455,0
718,0
491,1
129,0
121,0
484,0
625,1
495,1
269,1
700,0
206,1
187,1
203,1
427,1
164,0
295,1
456,1
635,0
113,0
274,0
572,1
182,1
367,0
191,0
111,0
402,1
678,0
752,0
630,1
286,0
438,1
58,0
73,0
546,1
572,0
230,0
296,1
149,1
406,1
489,1
236,1
755,0
315,1
747,1
408,1
31,0
381,0
628,1
690,0
405,1
751,0
380,1
243,1
585,0
648,0
403,1
302,1
726,0
374,1
1,0
624,1
226,0
733,0
554,1
51,0
761,0
427,1
485,1
515,1
67,0
178,1
169,0
404,1
99,1
383,1
211,1
294,1
61,0
74,0
547,1
723,0
348,1
541,1
225,0
382,0
435,1
153,1
238,1
603,1
47,0
325,1
462,1
442,0
519,1
51,0
218,0
438,1
655,1
371,1
698,0
302,1
470,0
164,0
216,0
384,0
434,1
79,0
346,1
517,1
556,0
239,1
84,0
14,0
246,0
260,0
578,1
221,0
504,0
95,0
629,1
492,1
551,0
226,0
434,1
492,1
574,0
727,0
295,1
452,0
766,0
633,0
721,0
703,0
631,1
331,1
614,0
433,0
268,1
287,0
454,0
573,1
439,1
162,0
576,1
555,0
354,1
401,1
681,0
180,1
746,0
515,0
297,1
598,1
659,1
207,0
667,0
399,0
52,0
512,1
268,1
545,1
430,1
483,1
305,0
303,1
576,1
425,0
470,1
155,1
116,0
166,0
360,0
465,1
95,0
692,0
453,0
675,0
617,0
488,1
413,1
217,1
290,1
761,0
742,0
737,0
439,1
156,1
212,1
354,1
564,0
741,0
138,0
408,1
176,1
643,0
510,1
273,1
638,0
281,0
488,1
551,0
313,0
289,1
160,0
85,0
267,1
126,0
579,1
12,0
628,1
159,1
120,0
314,0
488,1
472,0
671,0
611,0
269,1
637,0
16,0
520,0
677,0
480,0
143,0
400,0
316,0
220,0
260,0
609,1
518,1
26,0
4,0
658,1
179,1
303,1
571,0
390,0
462,1
470,0
574,1
712,1
2,0
37,0
546,1
649,1
313,0
386,1
598,1
620,0
178,1
208,1
178,1
493,1
517,1
158,1
269,1
9,0
90,0
67,0
260,1
747,0
445,0
297,0
309,0
691,0
323,1
375,1
657,0
441,1
21,0
771,0
287,0
298,1
174,0
444,1
530,0
184,1
532,0
435,1
724,0
550,0
99,1
141,0
379,1
462,1
322,1
483,1
396,0
219,0
603,1
570,1
455,0
592,0
492,1
85,0
588,0
463,1
184,0
39,0
613,0
277,0
98,0
766,0
347,1
601,0
598,1
243,1
439,1
696,0
347,1
697,0
439,0
490,1
248,0
651,1
584,0
327,1
241,1
224,0
350,1
268,0
592,0
521,1
181,1
685,1
438,1
574,1
242,1
522,1
173,0
128,0
297,1
45,0
322,0
678,0
185,1
323,1
248,0
143,0
406,1
436,1
131,0
46,0
602,1
177,0
154,1
434,1
176,0
179,0
114,0
167,0
321,0
147,0
682,1
639,0
69,0
761,0
239,1
612,0
135,0
633,0
444,0
484,1
94,0
361,0
623,0
480,0
599,1
239,1
150,0
569,0
267,1
183,1
665,0
748,0
210,1
96,0
630,1
178,0
612,0
245,1
316,1
587,0
342,1
357,0
506,0
210,0
328,1
47,0
277,0
495,1
323,1
249,0
353,1
127,1
57,0
189,1
209,1
619,0
466,1
648,0
740,0
543,1
181,1
131,0
266,1
155,0
486,0
250,0
467,0
574,0
248,0
434,1
592,0
340,0
524,0
324,1
174,0
239,1
235,1
757,0
628,1
726,0
600,0
349,0
598,1
499,0
233,1
207,0
355,1
19,0
611,1
326,0
574,1
266,1
148,0
299,1
540,0
432,1
410,1
63,0
240,1
332,0
683,0
631,0
319,1
228,0
268,1
571,0
566,0
452,0
546,1
651,1
384,0
374,1
106,0
47,0
658,1
575,1
475,0
337,0
645,0
435,1
223,0
217,1
42,0
598,1
326,1
231,0
683,1
397,0
272,1
481,1
382,1
439,1
627,1
573,1
232,0
697,0
768,0
385,1
469,0
669,0
406,1
674,0
379,1
265,1
731,0
152,0
554,1
522,0
122,0
704,0
635,1
204,1
600,1
291,1
734,0
430,1
177,0
152,1
215,1
149,0
506,0
266,1
145,0
529,0
360,0
270,1
320,1
398,0
298,1
509,1
545,0
245,0
216,1
658,0
212,1
378,1
32,0
161,0
400,1
758,0
132,0
608,0
380,1
405,1
510,0
545,1
209,0
549,1
341,1
389,0
351,1
241,0
494,1
137,0
688,1
365,0
263,1
272,1
289,1
254,0
22,0
392,0
68,0
432,1
560,0
572,0
177,1
490,1
208,1
628,1
770,0
190,0
544,1
732,0
439,1
267,1
435,1
568,0
129,0
57,0
382,1
383,1
464,1
489,1
212,1
250,0
410,1
584,0
567,1
213,1
606,1
617,0
25,0
525,1
541,1
460,1
182,1
479,0
357,0
623,1
141,0
622,1
282,0
566,1
530,0
340,1
190,1
275,1
205,0
179,0
184,1
24,0
748,0
186,1
577,1
499,0
407,1
57,0
211,1
88,0
779,0
320,1
722,0
40,0
585,0
631,1
558,0
684,0
239,1
350,1
530,0
54,0
685,0
714,0
287,1
682,1
657,1
302,1
90,0
185,1
598,1
385,0
625,1
524,1
123,1
321,0
596,1
573,1
24,0
233,0
565,0
192,0
513,0
639,0
323,1
327,1
717,0
667,0
364,0
677,0
206,1
79,0
491,1
654,1
240,1
135,0
179,1
548,0
179,1
646,0
325,1
393,0
241,1
513,0
293,1
351,1
683,0
489,1
585,0
327,1
602,1
673,0
635,1
247,1
629,1
494,0
431,1
299,1
401,1
352,1
682,1
637,0
567,1
712,0
207,1
427,1
118,0
116,0
488,1
319,1
205,0
438,1
525,0
298,1
378,0
438,1
747,0
512,0
293,1
42,0
628,1
208,1
692,1
776,0
707,0
610,0
520,1
25,0
550,1
446,0
632,1
407,1
102,0
92,0
201,0
573,1
403,1
436,1
432,1
464,0
566,0
217,1
153,1
677,0
599,1
139,0
292,1
195,0
602,0
641,0
674,0
236,1
407,1
30,0
597,1
666,0
298,0
156,1
562,0
476,0
162,0
212,1
759,0
9,0
326,0
478,0
45,1
464,1
574,1
690,0
463,1
498,1
298,0
428,1
372,1
349,1
644,0
268,1
372,1
566,1
680,1
677,0
153,1
558,0
658,1
286,0
62,0
99,0
210,1
597,0
630,1
398,0
81,0
546,1
550,1
375,1
681,0
247,0
456,1
671,0
472,0
484,1
730,0
317,1
570,1
712,1
577,0
447,0
458,1
132,0
731,0
169,0
685,0
229,0
579,1
543,1
572,1
90,0
219,0
437,1
466,1
239,1
270,0
105,0
284,0
689,0
702,0
227,0
559,0
342,0
133,0
517,1
267,0
324,1
150,0
176,0
540,1
683,1
17,0
644,0
371,1
566,1
215,0
391,0
50,0
573,1
373,1
463,1
770,0
479,1
421,0
295,0
583,0
208,1
401,0
214,1
293,1
361,0
253,0
386,0
245,1
519,1
440,0
435,1
378,1
628,1
121,1
156,1
119,0
492,1
555,1
510,1
588,0
517,1
549,0
530,0
548,1
244,1
147,0
317,0
763,0
121,0
720,0
520,1
175,0
54,0
621,0
7,0
433,1
693,0
115,0
158,1
388,0
544,1
434,1
209,1
313,0
226,0
467,0
192,1
299,0
468,1
293,1
464,1
519,1
430,1
658,1
433,1
486,1
356,1
234,1
325,1
416,0
609,0
507,0
325,1
512,0
492,1
149,0
325,1
262,1
658,1
77,0
168,0
382,1
271,1
574,1
667,0
658,1
573,0
376,1
117,0
573,1
655,1
352,0
84,0
8,0
756,0
692,1
712,1
782,0
409,1
194,0
659,1
85,0
95,0
65,0
29,0
667,0
412,0
289,1
188,1
477,0
312,0
769,0
652,0
660,1
215,1
213,1
778,0
602,1
10,0
414,0
389,0
410,1
470,0
360,0
694,0
633,0
184,1
352,1
75,0
551,1
240,1
320,0
89,0
771,0
118,0
460,1
746,0
494,1
396,0
640,0
595,1
465,1
110,0
272,1
571,1
48,0
266,1
568,0
312,0
102,0
97,0
438,1
595,1
387,0
419,0
347,1
176,0
408,1
568,1
602,1
601,0
238,1
491,1
291,0
508,0
511,0
237,1
212,1
403,1
268,1
159,1
656,1
330,0
758,0
402,1
331,0
604,1
584,0
282,0
55,0
777,0
462,1
130,1
519,0
133,1
179,1
750,0
264,1
672,0
567,1
458,1
521,1
653,0
435,0
349,1
657,1
121,0
348,1
626,0
303,0
684,1
153,1
186,1
404,1
298,1
235,1
660,0
511,1
498,0
210,1
627,1
119,0
75,0
641,0
173,0
771,0
166,0
361,0
415,0
234,0
152,0
58,0
561,0
405,1
315,0
196,0
327,1
163,0
293,1
242,0
172,0
258,0
99,0
414,0
325,1
779,0
213,1
189,1
226,0
391,0
358,0
469,1
467,1
661,1
438,1
326,1
539,0
572,1
682,1
515,1
410,1
649,0
116,0
237,1
271,0
496,1
158,1
183,1
631,0
345,1
604,1
266,1
513,1
294,0
466,1
118,0
51,0
355,1
283,0
295,1
528,0
417,0
343,0
338,0
385,1
600,1
128,0
321,0
363,0
171,0
359,0
593,0
94,0
580,1
732,0
699,0
182,1
323,1
272,1
2,0
112,0
502,0
110,0
115,0
355,1
513,1
233,0
320,1
710,1
465,1
491,0
348,1
322,1
548,1
540,1
247,0
307,0
407,0
374,1
540,0
292,1
451,0
198,0
602,1
312,1
432,1
80,0
616,0
208,1
519,1
381,1
678,0
396,1
109,0
288,1
529,0
781,0
638,0
490,1
660,1
79,0
626,1
467,1
657,1
517,1
440,0
385,0
652,0
598,1
321,1
136,0
421,0
123,0
668,0
155,1
657,1
713,0
615,0
452,1
320,1
317,1
574,1
82,0
553,0
422,0
647,0
482,1
326,1
58,0
279,0
108,0
67,0
451,0
264,1
628,1
751,0
277,0
657,1
240,1
527,0
193,0
148,0
81,0
432,1
227,0
373,1
511,1
25,0
91,0
253,0
190,0
432,1
462,1
80,0
766,0
353,1
300,1
720,1
375,1
464,1
493,1
243,1
652,1
156,1
46,0
238,1
767,0
629,1
177,1
680,0
704,0
755,0
539,1
321,1
111,0
682,0
78,0
741,0
260,1
85,0
672,0
346,1
655,0
328,0
584,0
121,0
93,0
438,1
344,1
121,0
6,0
573,1
603,1
546,1
596,1
39,0
163,1
609,0
658,1
65,0
193,0
414,0
767,0
451,0
297,1
183,1
82,0
743,0
41,0
383,1
186,0
214,0
584,0
653,0
452,0
210,1
729,0
632,1
580,0
208,1
276,1
783,0
93,0
371,1
568,0
635,1
114,0
412,0
756,0
268,1
244,1
178,1
355,0
419,0
545,1
265,1
464,1
308,0
629,0
164,0
43,0
612,0
349,1
136,0
633,1
267,1
259,0
520,1
600,1
276,1
181,1
690,1
490,1
312,0
635,1
238,1
23,0
521,1
459,1
512,1
212,1
259,0
247,1
518,1
567,1
214,1
173,0
40,0
275,0
88,0
302,0
210,1
534,0
52,0
467,1
574,1
464,0
428,0
55,0
524,1
130,0
259,0
403,1
108,0
783,0
437,1
629,1
292,1
93,0
782,0
240,1
636,1
593,0
654,1
450,0
689,1
157,1
439,1
596,0
578,1
155,1
182,1
613,0
478,0
154,0
433,0
344,1
206,1
329,1
596,0
676,0
515,1
354,1
212,1
747,0
404,1
159,1
676,0
193,0
283,0
513,1
10,0
307,0
642,0
42,0
713,0
613,0
374,1
595,0
328,0
213,1
629,1
538,0
49,0
583,0
747,0
643,0
324,1
372,1
297,1
747,0
234,0
243,1
575,1
687,0
519,1
655,1
575,1
203,0
557,0
319,1
347,1
519,1
602,1
209,1
180,1
345,1
214,1
409,0
574,1
45,0
501,0
491,0
71,0
289,1
126,0
379,1
465,1
681,0
643,0
782,0
529,0
354,1
462,1
112,0
383,1
489,1
97,0
634,0
691,1
601,1
488,1
150,0
173,0
416,1
413,1
403,1
377,1
596,0
470,1
381,1
187,1
443,1
308,0
325,0
207,1
308,0
461,1
328,0
429,1
184,1
369,0
685,1
211,1
590,0
380,1
697,0
551,1
740,1
362,0
113,0
449,0
338,0
229,0
521,1
322,1
156,1
275,0
183,1
531,0
171,0
694,0
235,1
43,0
430,1
353,1
182,1
755,0
749,0
630,1
657,1
750,0
347,1
565,0
517,1
461,1
701,0
496,1
132,0
326,0
198,0
434,1
433,1
494,1
162,0
603,1
321,1
656,1
445,0
572,1
267,1
399,0
213,1
294,1
537,0
213,1
297,1
162,0
667,0
310,0
35,0
597,1
383,1
470,1
693,0
567,0
341,0
764,0
627,1
121,0
375,1
454,0
216,1
516,1
366,0
659,1
782,0
349,1
161,1
549,1
301,0
703,0
321,1
458,1
258,0
517,1
515,1
740,0
568,0
538,0
295,1
544,0
400,0
487,1
390,0
154,1
31,0
127,0
480,0
133,0
458,0
207,1
379,1
262,1
714,1
653,0
125,0
183,1
700,0
120,0
245,1
540,1
161,1
443,1
182,1
259,1
212,1
322,1
104,0
269,0
569,1
325,0
595,0
686,1
184,1
600,1
242,1
516,1
378,1
266,1
546,1
431,0
407,1
543,1
189,1
521,1
356,1
287,1
488,1
266,1
543,1
266,1
712,0
160,1
490,1
437,0
529,0
691,0
325,1
94,0
493,1
26,0
10,0
204,1
520,1
552,1
266,1
154,1
350,0
602,1
290,1
679,0
20,0
268,1
394,0
330,1
407,1
177,0
544,1
692,0
132,0
751,0
315,1
368,0
284,0
542,1
230,1
486,1
514,1
149,0
241,1
774,0
20,0
472,0
155,1
565,0
370,0
488,1
352,1
574,0
243,1
521,1
307,0
774,0
560,0
95,1
216,1
602,1
227,0
460,1
591,0
487,1
536,0
436,1
582,0
442,0
350,1
616,0
317,0
211,1
291,1
298,1
767,0
542,1
409,1
326,1
281,0
185,1
183,1
224,0
435,1
141,0
612,0
436,0
160,1
407,1
441,0
265,1
376,1
287,1
619,0
743,0
266,1
271,0
574,1
270,1
378,0
429,0
269,1
739,0
190,0
630,1
596,1
467,1
670,0
208,1
211,1
499,0
467,0
382,1
23,0
544,1
627,1
168,0
401,0
292,1
460,0
607,1
81,0
582,0
269,1
583,0
312,0
469,0
265,0
405,1
207,1
221,0
103,0
41,0
463,1
440,1
239,1
80,0
571,1
519,0
407,0
493,1
75,0
550,1
540,1
176,1
596,0
196,0
152,0
229,1
366,0
444,0
525,1
682,1
418,0
598,1
241,1
181,1
183,1
354,1
181,1
325,1
16,0
187,1
100,1
576,1
348,1
488,1
236,1
575,1
122,0
665,0
8,0
88,0
544,1
565,0
655,1
182,1
221,0
212,1
233,0
756,0
549,1
285,1
322,1
589,0
0,0
317,0
335,0
383,1
701,0
402,1
314,0
309,0
555,0
191,0
214,1
604,1
24,0
311,1
728,0
179,0
465,1
380,1
248,0
331,1
17,0
463,1
429,1
665,0
451,0
351,1
630,1
616,0
213,1
28,0
544,1
180,1
518,1
165,0
684,1
587,0
490,1
392,0
409,1
123,1
158,1
536,0
657,1
773,0
479,0
451,0
180,0
26,0
362,0
188,0
675,0
84,0
374,1
438,1
780,0
209,0
321,1
72,0
700,0
283,0
119,0
409,1
462,1
673,0
112,0
782,0
1,0
597,0
117,0
663,1
185,1
728,0
145,0
443,1
381,1
665,0
435,1
461,0
775,0
673,0
428,1
60,0
469,0
396,0
624,1
683,0
681,1
262,1
530,0
467,1
416,0
297,1
461,1
258,0
333,0
756,0
377,1
653,1
686,1
732,0
438,1
534,0
566,1
492,1
328,1
209,1
20,0
688,0
303,0
323,1
213,1
541,1
379,1
498,1
536,0
355,1
49,0
298,1
435,1
598,1
353,1
155,1
662,0
190,0
245,0
0,0
408,1
3,0
347,1
767,0
774,0
17,0
535,0
770,0
81,0
55,0
239,1
715,0
586,0
331,0
629,1
430,1
490,1
179,0
353,1
215,0
130,1
734,0
123,0
83,0
155,1
292,0
533,0
223,0
226,0
626,1
353,1
267,1
430,1
542,0
744,0
412,0
533,0
574,1
14,0
684,1
49,0
529,0
677,0
11,0
168,0
650,0
244,0
186,1
459,1
576,1
537,0
84,0
460,1
346,1
244,1
294,1
451,0
591,0
308,0
752,0
17,0
155,1
212,1
762,0
517,1
658,1
699,0
682,0
179,0
596,1
330,0
355,1
653,1
709,0
102,0
286,0
639,0
603,1
388,0
626,1
599,1
613,0
570,1
463,1
551,1
734,0
343,1
326,1
603,0
313,0
437,1
145,0
325,1
517,1
89,0
432,1
621,1
461,1
488,1
325,1
253,0
352,1
211,1
1,0
377,1
563,1
238,1
540,0
459,1
725,0
428,1
751,0
601,1
150,1
324,1
11,0
441,1
279,0
760,0
485,1
600,1
243,1
378,1
550,1
612,0
157,1
66,0
699,0
639,0
373,0
233,0
57,0
371,0
153,1
442,0
436,1
259,1
400,0
268,1
749,1
537,1
574,1
478,0
35,0
237,1
40,0
49,0
567,0
475,0
599,1
647,0
100,1
690,0
325,1
462,1
66,0
576,1
190,1
409,1
430,1
706,0
394,0
459,1
415,0
321,1
327,1
490,0
510,0
297,1
513,1
539,0
297,1
597,0
376,1
274,1
377,0
465,1
199,0
388,0
370,0
131,1
699,0
697,0
591,0
30,0
442,0
512,1
569,1
207,1
399,1
491,1
460,1
348,1
563,0
262,1
637,0
547,1
719,0
669,0
253,0
225,0
345,1
210,1
549,1
672,0
346,1
158,1
123,0
212,1
323,1
441,0
232,1
557,0
285,0
215,1
463,1
401,1
633,1
